property_id,lat,lng,addr_street,suburb,price,property_type,year,bedrooms,bathrooms,parking_space,shopping_center_id,distance_to_sc,train_station_id,distance_to_train_station,travel_min_to_CBD,transfer_flag,hospital_id,distance_to_hospital,supermarket_id,distance_to_supermaket
19928.0,-37.794896,144.956156,20 Wimble Street,PARKVILLE,19040000.0,house,2012,4.0,2.0,1.0,SC_007,1786,19970,1320,18,0,hospital_197,324,S_044,1562
24867.0,-37.60331,144.937425,1 Durham Close,CRAIGIEBURN,5360000.0,house,2013,4.0,2.0,2.0,SC_110,540,40221,670,19,0,hospital_104,4714,S_005,525
26116.0,-37.573722,144.926389,25 Beechville Place,CRAIGIEBURN,6300000.0,house,2012,3.0,2.0,2.0,SC_005,665,40221,3178,19,0,hospital_104,7043,S_178,2032
84949.0,-37.87485504,144.986618,40 Milton Street,ELWOOD,16830000.0,house,2009,4.0,2.0,2.0,SC_015,864,19956,910,13,0,hospital_103,1418,S_133,730
78518.0,-37.958018,145.158868,10 Gunther Avenue,SPRINGVALE,7263000.0,house,2016,3.0,1.0,2.0,SC_057,3556,19891,461,45,0,hospital_124,2445,S_075,908
52379.0,-37.812249,145.006485,15 Bennett Street,RICHMOND,7574000.0,house,2014,3.0,1.0,0.0,SC_038,2590,19906,1401,12,0,hospital_134,289,S_076,1238
77842.0,-37.9360367,145.2106705,29 Blanton Drive,MULGRAVE,5992000.0,house,2013,4.0,2.0,2.0,SC_073,3870,19889,4404,50,0,hospital_161,359,S_067,2469
65367.0,-37.80845,145.305559,41 Grierson Drive,KILSYTH,4901000.0,house,2011,3.0,2.0,1.0,SC_022,2645,19877,2299,54,0,hospital_164,5562,S_224,786
44574.0,-37.699475,145.117474,2/7 Ellen Court,GREENSBOROUGH,7815000.0,house,2016,3.0,2.0,1.0,SC_051,5261,19985,1105,37,0,hospital_075,1391,S_210,1691
67681.0,-37.77273941,145.3452148,78 Eucalypt Drive,LILYDALE,4050000.0,house,2009,4.0,2.0,2.0,SC_084,3729,19876,1601,59,0,hospital_113,1451,S_081,1267
60092.0,-37.809251,145.19966,52 Quarry Road,MITCHAM,8140000.0,house,2015,3.0,1.0,2.0,SC_088,2417,19900,1171,40,0,hospital_010,628,S_202,2933
75234.0,-37.885202,145.048198,5 Holywood Grove,CARNEGIE,13910000.0,house,2011,3.0,2.0,2.0,SC_023,1013,19942,782,32,0,hospital_108,2166,S_015,941
26155.0,-37.575138,144.912747,25 Viewside Crescent,CRAIGIEBURN,4186000.0,house,2015,3.0,2.0,1.0,SC_005,859,40221,4182,19,0,hospital_104,6935,S_178,2924
55522.0,-37.824804,145.064178,31 Russell Street,CAMBERWELL,21580000.0,house,2012,4.0,2.0,0.0,SC_099,684,19892,457,26,0,hospital_168,2188,S_113,723
74524.0,-37.899378,145.057274,113 Oakleigh Road,CARNEGIE,14760000.0,house,2016,2.0,1.0,2.0,SC_041,1343,19920,1207,27,0,hospital_159,2341,S_015,1071
38798.0,-37.760381,145.031538,3 Malta Street,IVANHOE,6820000.0,house,2010,2.0,1.0,1.0,SC_001,1332,19932,1538,21,0,hospital_039,285,S_219,1341
61897.0,-37.80424,145.242116,4 Anthony Court,RINGWOOD,6924000.0,house,2012,3.0,1.0,3.0,SC_032,1672,19879,1143,46,0,hospital_105,639,S_190,1439
86556.0,-37.92344,144.999427,30 Whyte Street,BRIGHTON,27150000.0,house,2010,4.0,2.0,2.0,SC_046,4572,19951,833,22,0,hospital_156,1378,S_009,848
41348.0,-37.76276398,145.0579071,1 Eagle Court,EAGLEMONT,25600000.0,house,2009,3.0,1.0,2.0,SC_017,1343,19934,447,25,0,hospital_046,493,S_100,1216
17799.0,-37.70527,144.944225,87 North Street,HADFIELD,6110000.0,house,2013,3.0,2.0,3.0,SC_030,2558,19961,1683,35,0,hospital_084,4720,S_004,631
51252.0,-37.793933,145.136178,31 Church Road,DONCASTER,19200000.0,house,2015,4.0,3.0,2.0,SC_091,1295,19897,2503,35,0,hospital_154,2572,S_188,1496
13939.0,-37.74521255,144.9182739,17 Wright Street,ESSENDON,12976000.0,house,2008,4.0,2.0,2.0,SC_082,1744,20036,347,0,0,hospital_184,1493,S_197,872
47029.0,-37.718222,145.152053,3/47 York Street,ELTHAM,6955000.0,house,2016,3.0,1.0,2.0,SC_051,4159,19987,635,44,0,hospital_075,5278,S_194,724
40362.0,-37.694276,145.057164,30 McLeans Road,BUNDOORA,5600000.0,house,2011,3.0,2.0,2.0,SC_062,5006,19983,3188,30,0,hospital_037,683,S_155,478
87032.0,-37.914722,144.999808,7 Lawrence Street,BRIGHTON,6372000.0,house,2013,2.0,1.0,1.0,SC_015,4704,19951,392,22,0,hospital_156,957,S_009,454
28221.0,-37.79930115,144.9803925,291 Napier Street,FITZROY,9760000.0,house,2009,3.0,1.0,0.0,SC_008,1639,19843,1357,8,0,hospital_178,824,S_200,293
297.0,-37.803646,144.905636,13 Bunbury Street,FOOTSCRAY,6345000.0,house,2015,3.0,1.0,0.0,SC_011,2262,20025,357,14,0,hospital_003,2111,S_201,889
8611.0,-37.7539812,144.7877194,68 Cairnlea Drive,CAIRNLEA,8840000.0,house,2013,4.0,2.0,2.0,SC_107,3269,20002,1603,33,0,hospital_057,3039,S_159,472
57830.0,-37.815284,145.161607,21 Elder Street,BLACKBURN,11280000.0,house,2012,3.0,1.0,2.0,SC_002,1159,19898,1362,35,0,hospital_060,1728,S_202,1807
59335.0,-37.809272,145.204656,11 Trenham Court,MITCHAM,7410000.0,house,2008,5.0,3.0,2.0,SC_032,2708,19901,1262,42,0,hospital_010,1180,S_040,2693
12004.0,-37.713513,144.769837,1 Munjong Place,DELAHEY,3420000.0,house,2013,4.0,2.0,2.0,SC_048,3614,20000,1225,39,0,hospital_057,6555,S_094,1243
50096.0,-37.76315689,145.0888825,27A Carrathool Street,BULLEEN,9030000.0,house,2008,3.0,2.0,2.0,SC_009,406,19936,3136,27,0,hospital_193,3069,S_154,388
83549.0,-37.85037613,145.0039368,15 Spring Street,PRAHRAN,24310000.0,house,2008,3.0,2.0,1.0,SC_038,1015,19947,564,20,0,hospital_132,647,S_115,259
38229.0,-37.770812,145.023635,31 McGregor Street,FAIRFIELD,12100000.0,house,2013,3.0,2.0,2.0,SC_001,2038,19930,1068,18,0,hospital_039,1045,S_219,2026
47706.0,-37.813074,145.054951,1/89 Sackville Street,KEW,15730000.0,house,2015,3.0,1.0,2.0,SC_099,1084,19853,1299,23,0,hospital_064,840,S_113,1527
66540.0,-37.766552,145.313511,6 David Drive,MOOROOLBARK,6060000.0,house,2015,4.0,2.0,1.0,SC_084,770,19877,1670,54,0,hospital_113,4613,S_058,807
34581.0,-37.726408,145.017195,3 Doolan Street,RESERVOIR,13875000.0,house,2016,4.0,2.0,1.0,SC_047,1833,20010,1429,32,0,hospital_139,2277,S_225,1291
45476.0,-37.71163,145.097043,78 Sainsbury Avenue,GREENSBOROUGH,8203000.0,house,2016,3.0,1.0,2.0,SC_009,4964,19985,1430,37,0,hospital_075,1147,S_020,717
95391.0,-37.916602,145.045592,28 Seaview Avenue,BENTLEIGH,21600000.0,house,2010,5.0,3.0,2.0,SC_046,2239,19939,959,37,0,hospital_110,1792,S_107,471
25886.0,-37.582784,144.909461,20 Birdswood Crescent,CRAIGIEBURN,5595000.0,house,2014,4.0,2.0,2.0,SC_016,1039,40221,4148,19,0,hospital_104,6305,S_178,2916
67050.0,-37.768205,145.368256,147 Hereford Road,LILYDALE,3064000.0,house,2012,5.0,3.0,2.0,SC_084,6116,19876,2565,59,0,hospital_113,1603,S_081,2213
56878.0,-37.845305,145.104701,70 Parer Street,BURWOOD,10320000.0,house,2015,4.0,2.0,2.0,SC_020,3104,19895,2041,31,0,hospital_089,1613,S_112,2281
77985.0,-37.92547989,145.178833,37 Tiverton Drive,MULGRAVE,3136000.0,house,2009,3.0,1.0,1.0,SC_073,1926,19891,3348,45,0,hospital_161,4000,S_067,1442
81218.0,-37.982906,145.226408,38 Ross Street,DANDENONG,6100000.0,house,2016,3.0,1.0,3.0,SC_112,1319,19888,1966,53,0,hospital_119,853,S_184,1163
412.0,-37.8063,144.887024,163 Charles Street,SEDDON,6650000.0,house,2014,3.0,1.0,1.0,SC_085,3003,20023,450,19,0,hospital_056,1202,S_201,1323
9315.0,-37.858029,144.718695,14 Whitfield Court,TRUGANINA,7472000.0,house,2016,3.0,2.0,2.0,SC_053,1735,19922,3026,36,0,hospital_073,4681,S_007,2822
23377.0,-37.64236,144.894806,116 Greenvale Drive,GREENVALE,5040000.0,house,2014,4.0,3.0,2.0,SC_075,1449,44817,3870,33,0,hospital_104,2950,S_211,1457
2185.0,-37.804915,144.884709,34 Williamstown Road,KINGSVILLE,8560000.0,house,2013,2.0,1.0,1.0,SC_043,2778,20023,291,19,0,hospital_056,1085,S_201,1528
16105.0,-37.702719,144.896248,5 Primrose Court,GOWANBRAE,8450000.0,house,2014,3.0,2.0,3.0,SC_010,1462,20031,2288,4,0,hospital_184,3736,S_198,2234
94056.0,-38.060634,145.128822,89 Bondi Road,BONBEACH,6800000.0,house,2015,4.0,2.0,2.0,SC_070,6491,19859,1039,51,0,hospital_096,7714,S_077,1549
61486.0,-37.783406,145.253606,2 Jacks Place,RINGWOOD,15840000.0,house,2011,4.0,3.0,2.0,SC_022,3580,19879,2639,46,0,hospital_164,2238,S_157,1272
59055.0,-37.817675,145.178105,58 Nicholson Street,NUNAWADING,9360000.0,house,2014,3.0,2.0,1.0,SC_088,222,19899,446,37,0,hospital_070,1889,S_202,607
5245.0,-37.865285,144.827626,51 McBain Street,ALTONA,7695000.0,house,2015,4.0,1.0,1.0,SC_033,4108,19926,281,30,0,hospital_141,7121,S_128,361
19437.0,-37.65729523,144.9347229,4 Pearson Crescent,COOLAROO,3520000.0,house,2008,3.0,1.0,0.0,SC_072,1514,44817,1022,33,0,hospital_104,1702,S_153,2388
7775.0,-37.782012,144.806236,2/36 Suspension Street,ARDEER,3960000.0,house,2011,3.0,2.0,1.0,SC_102,3043,20004,2093,28,0,hospital_057,2163,S_130,1417
8536.0,-37.762365,144.786753,5 Carmody Drive,CAIRNLEA,5400000.0,house,2013,3.0,2.0,2.0,SC_107,3930,20002,2173,33,0,hospital_057,3093,S_159,491
37877.0,-37.64298,145.050141,99 Derby Drive,EPPING,3773000.0,house,2015,3.0,1.0,2.0,SC_062,4015,45795,1963,45,0,hospital_053,3826,S_083,2777
65949.0,-37.781319,145.311474,2 Neville Street,MOOROOLBARK,3920000.0,house,2015,3.0,1.0,1.0,SC_084,2138,19877,330,54,0,hospital_113,5136,S_224,1909
83094.0,-37.884813,145.242549,20 Narong Crescent,KNOXFIELD,8060000.0,house,2014,3.0,2.0,2.0,SC_073,6598,19870,4862,47,0,hospital_179,3640,S_027,1723
50915.0,-37.788359,145.129975,18 Hepburn Road,DONCASTER,13200000.0,house,2013,3.0,1.0,2.0,SC_091,458,20042,2974,31,0,hospital_194,2140,S_188,676
93461.0,-37.992693,145.087275,50 Keith Street,PARKDALE,9200000.0,house,2011,3.0,1.0,1.0,SC_003,1978,19864,1219,40,0,hospital_001,1618,S_003,1372
18303.0,-37.681154,144.926075,17 Gosford Crescent,BROADMEADOWS,4530000.0,house,2012,3.0,1.0,0.0,SC_072,2802,20030,739,0,0,hospital_104,2845,S_153,566
12973.0,-37.709775,144.777145,31 Tudor Rose Crescent,SYDENHAM,7104000.0,house,2014,4.0,2.0,2.0,SC_107,3725,20000,852,39,0,hospital_057,6210,S_094,686
95360.0,-37.9096646,145.0279058,27 McKinnon Road,MCKINNON,9555000.0,house,2011,2.0,1.0,1.0,SC_046,2959,19940,1158,36,0,hospital_126,1258,S_107,1818
7995.0,-37.74947357,144.747345,10 Earlington Boulevard,BURNSIDE,2565000.0,house,2009,3.0,1.0,2.0,SC_048,1635,20000,5314,39,0,hospital_057,7542,S_156,807
77751.0,-37.931358,145.178978,23 Huxley Avenue,MULGRAVE,11100000.0,house,2015,4.0,2.0,2.0,SC_073,2421,19891,2917,45,0,hospital_018,3631,S_067,1140
29157.0,-37.805762,144.995816,99 Little Charles Street,ABBOTSFORD,10010000.0,house,2010,2.0,1.0,1.0,SC_068,2769,19976,256,9,0,hospital_042,911,S_076,351
61759.0,-37.809078,145.23013,3/43-45 Warrandyte Road,RINGWOOD,6420000.0,house,2016,2.0,1.0,1.0,SC_032,366,19902,635,44,0,hospital_105,1453,S_190,218
83995.0,-37.854711,145.009261,40 Florence Street,PRAHRAN,15360000.0,house,2012,3.0,2.0,2.0,SC_038,1294,19946,629,22,0,hospital_132,68,S_115,753
23626.0,-37.61117935,144.9105225,4 Cheetham Terrace ( Greenvale Lakes),GREENVALE,3790000.0,house,2009,4.0,2.0,2.0,SC_016,1707,40220,3707,41,0,hospital_104,3764,S_178,3046
18634.0,-37.684494,144.919745,3 Oxley Court,BROADMEADOWS,4350000.0,house,2013,3.0,1.0,1.0,SC_072,3085,20030,132,0,0,hospital_104,3079,S_153,620
91695.0,-37.980433,145.052001,5 Bonanza Road,BEAUMARIS,14976000.0,house,2014,3.0,2.0,1.0,SC_079,3104,19866,1289,36,0,hospital_055,41,S_011,1165
56559.0,-37.856004,145.105648,3 Webb Street,BURWOOD,12320000.0,house,2014,2.0,1.0,1.0,SC_042,2504,19840,1759,27,0,hospital_089,1285,S_112,1630
14678.0,-37.749282,144.898696,61 Roberts Street,ESSENDON,7854000.0,house,2015,2.0,1.0,1.0,SC_082,1589,20037,2042,0,0,hospital_184,953,S_197,1379
64154.0,-37.804521,145.266434,3 Cecil Circuit,CROYDON,11400000.0,house,2014,4.0,2.0,3.0,SC_022,1918,19878,1782,50,0,hospital_164,1242,S_157,1430
36763.0,-37.657434,145.03839,111 Narina Way,EPPING,4810000.0,house,2011,3.0,1.0,2.0,SC_062,5270,20005,1029,42,0,hospital_053,2495,S_229,2225
36766.0,-37.648676,145.043172,117 Peppercorn Parade,EPPING,4565000.0,house,2015,4.0,2.0,2.0,SC_062,4720,20005,1491,42,0,hospital_053,2981,S_229,3073
84888.0,-37.88204575,144.9929352,34 Burns Street,ELWOOD,10704000.0,house,2007,3.0,1.0,0.0,SC_015,1825,19955,615,15,0,hospital_009,1589,S_133,824
81482.0,-37.992165,145.218932,70 Langhorne Street,DANDENONG,8100000.0,house,2015,2.0,1.0,1.0,SC_112,633,19888,1044,53,0,hospital_119,643,S_184,532
14269.0,-37.752363,144.907323,31 Elder Parade,ESSENDON,17600000.0,house,2016,3.0,2.0,3.0,SC_082,1685,20037,1042,0,0,hospital_184,950,S_197,794
15385.0,-37.7226181,144.9076996,53 Streldon Avenue,STRATHMORE,3680000.0,house,2008,3.0,2.0,2.0,SC_082,1062,20033,1596,13,0,hospital_184,1816,S_198,1410
74895.0,-37.901593,145.067026,26 Beauville Avenue,MURRUMBEENA,6750000.0,house,2013,3.0,2.0,2.0,SC_041,1796,19919,1040,29,0,hospital_159,1877,S_015,1734
87049.0,-37.894468,144.994265,70 Cole Street,BRIGHTON,30600000.0,house,2014,3.0,1.0,2.0,SC_015,2792,19953,1120,19,0,hospital_198,1564,S_193,1473
5433.0,-37.786222,144.863403,1/60 Churchill Avenue,BRAYBROOK,5100000.0,house,2014,4.0,3.0,1.0,SC_043,708,20022,1187,21,0,hospital_056,2614,S_149,709
47477.0,-37.711324,145.163731,7 Tadema Crescent,ELTHAM,6048000.0,house,2015,3.0,2.0,2.0,SC_051,3469,19987,1782,44,0,hospital_075,6466,S_194,720
90786.0,-37.963231,145.044809,5 Wembley Avenue,CHELTENHAM,8500000.0,house,2015,3.0,2.0,2.0,SC_079,1351,19866,1129,36,0,hospital_082,1358,S_023,1273
8064.0,-37.76597977,144.7792206,13 Barrwang Street,CAIRNLEA,3619000.0,house,2009,3.0,2.0,2.0,SC_107,4713,20002,3010,33,0,hospital_057,3958,S_152,1312
68578.0,-37.857487,145.010805,525 Orrong Road,ARMADALE,15720000.0,house,2010,3.0,2.0,1.0,SC_038,1568,19946,702,22,0,hospital_132,374,S_115,1059
15464.0,-37.73971939,144.9189453,7 Williamson Avenue,STRATHMORE,9372000.0,house,2009,3.0,1.0,2.0,SC_082,1577,20036,717,0,0,hospital_184,1561,S_197,1041
62568.0,-37.8223,145.248796,144 Bedford Road,HEATHMONT,6919000.0,house,2015,3.0,1.0,2.0,SC_032,2389,19871,725,41,0,hospital_105,1203,S_190,2257
16861.0,-37.71187973,144.9081726,23 Tarana Avenue,GLENROY,6525000.0,house,2009,3.0,1.0,2.0,SC_082,2034,20032,1209,0,0,hospital_184,2792,S_209,1841
75977.0,-37.903162,145.088771,24 Davey Avenue,OAKLEIGH,9380000.0,house,2014,4.0,2.0,2.0,SC_087,1565,19917,259,33,0,hospital_166,1947,S_026,1542
68965.0,-37.850411,145.038914,24 Silver Street,MALVERN,5160000.0,house,2011,5.0,3.0,2.0,SC_023,2393,19911,328,14,0,hospital_183,1209,S_235,1425
45374.0,-37.706241,145.110488,62 Poulter Avenue,GREENSBOROUGH,10625000.0,house,2015,3.0,2.0,3.0,SC_062,5705,19985,325,37,0,hospital_075,524,S_210,926
67629.0,-37.741882,145.339017,62 Chester Street,LILYDALE,5350000.0,house,2013,4.0,2.0,2.0,SC_084,3164,19876,1579,59,0,hospital_151,2188,S_233,1916
16351.0,-37.706804,144.95255,11 Staples Court,HADFIELD,5588000.0,house,2015,3.0,1.0,3.0,SC_030,2348,19961,898,35,0,hospital_084,4358,S_004,1537
95191.0,-37.916431,145.027773,22 Gwendoline Avenue,BENTLEIGH,20480000.0,house,2015,3.0,1.0,3.0,SC_046,2411,19939,1030,37,0,hospital_126,1719,S_107,1619
44952.0,-37.685257,145.111987,36 Brentwick Drive,GREENSBOROUGH,7425000.0,house,2009,4.0,3.0,2.0,SC_062,4253,19985,1757,37,0,hospital_075,1938,S_210,1937
53737.0,-37.81894684,145.0131531,74/73 River Street,RICHMOND,13035000.0,house,2009,2.0,2.0,1.0,SC_038,2046,19906,1002,12,0,hospital_122,1064,S_102,2026
49436.0,-37.803111,145.066283,35 Birdwood Street,BALWYN,40290000.0,house,2015,5.0,3.0,2.0,SC_099,2143,19892,2090,26,0,hospital_064,2065,S_137,930
55995.0,-37.845707,145.061292,89 Radnor Street,CAMBERWELL,33830000.0,house,2016,3.0,2.0,3.0,SC_099,1982,19912,1276,16,0,hospital_168,706,S_160,1456
20725.0,-37.769055,144.967306,2 George Street,BRUNSWICK,10220000.0,house,2014,2.0,1.0,0.0,SC_030,3848,19968,867,21,0,hospital_144,1250,S_074,815
20595.0,-37.776862,144.969952,159 Barkly Street,BRUNSWICK,7875000.0,house,2016,3.0,1.0,2.0,SC_008,3188,19969,1262,20,0,hospital_144,1869,S_138,848
68435.0,-37.859962,145.0267,29 Barkly Avenue,ARMADALE,21140000.0,house,2011,3.0,2.0,1.0,SC_023,2330,19944,642,19,0,hospital_092,399,S_235,247
40965.0,-37.67878342,145.0522003,6 Silky Oak Dr,BUNDOORA,5915000.0,house,2008,3.0,2.0,2.0,SC_062,4456,45795,3167,45,0,hospital_041,1664,S_155,1841
92671.0,-38.00100327,145.0980072,13 / 117A McDonald Street,MORDIALLOC,6000000.0,house,2009,2.0,1.0,1.0,SC_003,2903,19863,1259,44,0,hospital_001,2957,S_119,1415
83875.0,-37.856096,145.006747,32 Highbury Grove,PRAHRAN,18750000.0,house,2011,3.0,2.0,1.0,SC_038,1425,19946,933,22,0,hospital_132,298,S_115,752
6751.0,-37.77967834,144.8226166,45A Sydney St,ALBION,3140000.0,house,2008,2.0,1.0,1.0,SC_102,1243,20004,296,28,0,hospital_174,1117,S_080,1180
45394.0,-37.695706,145.105787,69 Manatunga Circuit,GREENSBOROUGH,10374000.0,house,2016,4.0,2.0,2.0,SC_062,4610,19985,801,37,0,hospital_075,860,S_210,764
83413.0,-37.850222,144.987085,11 Perth Street,PRAHRAN,21320000.0,house,2009,3.0,2.0,2.0,SC_066,770,19958,315,9,0,hospital_155,388,S_053,1705
82870.0,-37.903766,145.270744,7 Hermitage Place,ROWVILLE,8080000.0,house,2016,4.0,2.0,2.0,SC_049,4260,19868,3394,0,0,hospital_049,3995,S_199,2617
15244.0,-37.737693,144.907603,34 Windsor Avenue,STRATHMORE,9880000.0,house,2010,3.0,2.0,1.0,SC_082,406,20036,1719,0,0,hospital_184,505,S_197,698
66729.0,-37.77843,145.314437,8 Maralinga Terrace,MOOROOLBARK,4420000.0,house,2014,4.0,3.0,2.0,SC_084,1857,19877,621,54,0,hospital_113,4737,S_168,1833
69890.0,-37.862051,145.090367,3 Mernda Avenue,ASHBURTON,10855000.0,house,2012,3.0,1.0,2.0,SC_042,1401,19848,1004,0,0,hospital_089,596,S_112,550
44517.0,-37.70734024,145.0914307,2 Doris Street,GREENSBOROUGH,5412000.0,house,2008,3.0,1.0,0.0,SC_017,5102,19984,912,33,0,hospital_075,1619,S_020,990
53351.0,-37.82129288,145.0046539,46 Lord Street,RICHMOND,6556000.0,house,2009,3.0,1.0,0.0,SC_038,1803,19906,656,12,0,hospital_122,163,S_076,1468
61818.0,-37.8139109,145.2136107,33 Grant Crescent West,RINGWOOD,6640000.0,house,2013,2.0,1.0,0.0,SC_032,1695,19901,464,42,0,hospital_010,2194,S_040,1695
88966.0,-37.946663,145.032464,6 Spring Road,HIGHETT,8000000.0,house,2014,2.0,1.0,2.0,SC_046,924,19872,1059,39,0,hospital_110,1331,S_069,984
46390.0,-37.71263885,145.1628113,10 Bainbridge Drive,ELTHAM,10115000.0,house,2008,4.0,2.0,2.0,SC_051,3577,19987,1670,44,0,hospital_075,6375,S_194,577
10172.0,-37.790344,144.928364,18 McConnell Street,KENSINGTON,10220000.0,house,2014,2.0,1.0,0.0,SC_011,1541,20040,283,0,0,hospital_114,446,S_086,293
12889.0,-37.712713,144.769155,3 Derribong Court,DELAHEY,4950000.0,house,2011,3.0,1.0,1.0,SC_048,3585,20000,1192,39,0,hospital_057,6660,S_094,1231
56474.0,-37.844847,145.099413,26 Waratah Avenue,BURWOOD,3270000.0,house,2016,2.0,1.0,1.0,SC_042,3094,19895,1891,31,0,hospital_089,1288,S_112,2069
66093.0,-37.777641,145.318996,25 Myoora Drive,MOOROOLBARK,3645000.0,house,2014,4.0,2.0,2.0,SC_084,1871,19877,980,54,0,hospital_113,4234,S_168,1702
69154.0,-37.861238,145.039214,41 Horace Street,MALVERN,15360000.0,house,2014,4.0,1.0,2.0,SC_023,1423,19911,1118,14,0,hospital_183,221,S_235,1149
34477.0,-37.723999,144.994925,27 Gilbank Street,RESERVOIR,8904000.0,house,2014,3.0,1.0,1.0,SC_103,1622,20011,961,29,0,hospital_139,682,S_030,1363
1603.0,-37.818748,144.844908,1/48 Corrigan Avenue,BROOKLYN,6240000.0,house,2016,3.0,1.0,2.0,SC_033,750,20022,2679,21,0,hospital_174,3982,S_056,1523
90089.0,-37.957289,145.062283,16 Newry Street,CHELTENHAM,15385000.0,house,2016,3.0,1.0,1.0,SC_079,2475,19866,1212,36,0,hospital_082,675,S_023,746
93217.0,-37.994907,145.091639,32 Brownfield Street,PARKDALE,5805000.0,house,2010,2.0,1.0,2.0,SC_003,2189,19863,1154,44,0,hospital_001,2129,S_119,1321
28733.0,-37.8054012,144.9851906,93 Cambridge Street,COLLINGWOOD,17550000.0,house,2013,3.0,1.0,1.0,SC_068,1690,19977,932,7,0,hospital_170,471,S_175,221
52687.0,-37.82149124,145.000061,21 Brougham Street,RICHMOND,9800000.0,house,2009,3.0,1.0,0.0,SC_038,1964,19907,558,6,0,hospital_122,420,S_076,1193
443.0,-37.797066,144.888736,175 Gordon st,FOOTSCRAY,7840000.0,house,2014,3.0,1.0,1.0,SC_085,2152,20023,575,19,0,hospital_003,442,S_201,1085
18530.0,-37.677161,144.913731,25 Cavendish Street,BROADMEADOWS,4070000.0,house,2016,3.0,1.0,0.0,SC_072,2584,20030,846,0,0,hospital_104,2522,S_153,885
93895.0,-38.063673,145.124101,32 Cannes Avenue,BONBEACH,8840000.0,house,2013,3.0,1.0,2.0,SC_070,6880,19859,496,51,0,hospital_043,8011,S_077,1249
51958.0,-37.8019303,145.1821198,5/4-6 William Street,DONVALE,7490000.0,house,2013,3.0,2.0,2.0,SC_088,1614,19900,1833,40,0,hospital_034,1468,S_202,2113
50854.0,-37.780296,145.109338,15A Curnola Avenue,DONCASTER,8180000.0,house,2011,4.0,3.0,2.0,SC_091,1954,19896,3597,33,0,hospital_194,912,S_046,804
29451.0,-37.781715,145.005287,149 Westgarth Street,NORTHCOTE,6600000.0,house,2012,3.0,1.0,1.0,SC_103,3859,19929,401,16,0,hospital_035,1738,S_076,2763
40260.0,-37.707819,145.054869,29 Greenwood Drive,BUNDOORA,4400000.0,house,2011,3.0,1.0,1.0,SC_047,3915,19983,2298,30,0,hospital_037,614,S_155,832
18677.0,-37.669448,144.936105,31 Drouin Street,DALLAS,4050000.0,house,2014,3.0,1.0,2.0,SC_072,2300,19960,1223,39,0,hospital_104,2442,S_153,1791
96168.0,-37.904061,145.052902,7 Wallen Road,ORMOND,14807000.0,house,2013,3.0,1.0,2.0,SC_041,1874,19941,1481,35,0,hospital_159,2274,S_015,1544
78226.0,-37.910312,145.16095,6 Dobell Court,MULGRAVE,9615000.0,house,2014,3.0,2.0,0.0,SC_096,2676,19873,2817,34,0,hospital_101,2889,S_148,510
44544.0,-37.69221115,145.1321564,2 Solway Court,ST HELENA,4680000.0,house,2009,3.0,2.0,1.0,SC_051,3505,19986,2418,40,0,hospital_075,3155,S_051,785
69015.0,-37.850876,145.041111,29 Cressy Street,MALVERN,20440000.0,house,2013,4.0,2.0,1.0,SC_023,2318,19911,154,14,0,hospital_183,1181,S_235,1601
8574.0,-37.760158,144.787631,6 Ambleside Place,CAIRNLEA,4527000.0,house,2014,3.0,2.0,2.0,SC_107,3711,20002,1961,33,0,hospital_057,2991,S_159,288
53523.0,-37.814562,145.002832,59 Kent Street,RICHMOND,15100000.0,house,2015,4.0,1.0,1.0,SC_038,2447,19977,1211,7,0,hospital_134,362,S_076,925
92310.0,-37.982309,145.055715,46 Marina Road,MENTONE,15600000.0,house,2012,4.0,2.0,2.0,SC_079,3437,19865,1052,38,0,hospital_055,459,S_011,750
13348.0,-37.702921,144.748906,60 Allenby Road,HILLSIDE,4020000.0,house,2014,3.0,1.0,1.0,SC_048,2852,20000,2818,39,0,hospital_057,8984,S_163,888
75209.0,-37.894239,145.075421,47 Railway Parade,MURRUMBEENA,6840000.0,house,2010,2.0,1.0,2.0,SC_087,868,19918,253,31,0,hospital_159,2717,S_167,868
19449.0,-37.665088,144.935938,460 Barry Road,COOLAROO,3360000.0,house,2015,3.0,1.0,0.0,SC_072,2009,44817,1161,33,0,hospital_104,2168,S_153,1983
41474.0,-37.730352,145.09655,11 Myddleton Drive,VIEWBANK,10880000.0,house,2013,3.0,2.0,2.0,SC_009,3263,19984,2269,33,0,hospital_075,2525,S_020,2374
21002.0,-37.772778,144.964014,30 Charles Street,BRUNSWICK,12150000.0,house,2016,4.0,1.0,1.0,SC_008,3619,19969,623,20,0,hospital_144,1719,S_138,371
